happiness_score,gdp,life_expectancy,freedom,generosity,corruption
5.5,1.1982743740000001,0.637605608,0.30074059999999997,0.046693042000000004,0.09967158
5.493000031,0.932537317,0.579250693,0.47350779200000004,0.224150658,0.09106591300000001
5.472000122000001,1.551674843,0.943062425,0.490968645,0.374465793,0.29393374899999997
5.429999828,0.857699215,0.468009055,0.5852146739999999,0.19351342300000002,0.099331893
5.394999981000001,1.069317579,0.650784671,0.208715528,0.220125884,0.040903781
5.335999966,0.9910123940000001,0.604590058,0.418421149,0.17217046,0.11980327199999999
5.323999882,1.286011934,0.687763453,0.175863519,0.078401662,0.036636937
5.31099987,0.9255793090000001,0.641022384,0.474307239,0.233818337,0.055267780999999995
5.293000221000001,1.222556233,0.7012885209999999,0.255772293,0.248002976,0.04310311
5.278999805,0.9514843820000001,0.54145205,0.260287941,0.319931448,0.057471617999999995
5.2729997630000005,1.0811657909999999,0.741415501,0.472787708,0.028806841,0.022794275
5.269000053,0.7268835309999999,0.402047783,0.23521526199999998,0.31544601899999997,0.12434806699999999
5.262000083999999,0.995538592,0.492345721,0.443323463,0.6117045879999999,0.015317135
5.25,1.128431201,0.617144227,0.153997123,0.06501963,0.064491123
5.236999989,1.121129036,0.667464674,0.194989055,0.197911024,0.088174194
5.235000134,0.878114581,0.597710669,0.408158332,0.032209955,0.08776318300000001
5.234000206,1.153601766,0.540775776,0.398155838,0.04526934,0.180987507
5.230000018999999,1.0793738370000001,0.574873745,0.552589834,0.18696785,0.11394525300000001
5.2270002369999995,1.2894874809999999,0.810198903,0.09573125099999999,0.0,0.043289777
5.224999905,1.0749875309999999,0.735081077,0.288515985,0.264450759,0.03751383
5.195000172,1.315175295,0.7958435420000001,0.4984653,0.095102713,0.015869452
5.18200016,0.9824094179999999,0.7051863070000001,0.204403177,0.328867495,0.0
5.181000233,0.730573118,0.58256948,0.34807986,0.236188874,0.073345453
5.1750001910000005,1.0645779370000001,0.644948184,0.325905979,0.253760964,0.060277794
5.151000023,0.022643184,0.11398913699999999,0.602126956,0.291631311,0.282410324
5.073999882,0.788547575,0.652168989,0.571055591,0.234968051,0.08763323699999999
5.073999882,0.783756256,0.05691573,0.394952565,0.23094719600000002,0.026121566000000002
5.040999889,0.524713635,0.529235125,0.47156670700000003,0.248997644,0.14637714599999999
5.011000156000001,0.8854163890000001,0.495879292,0.5015376810000001,0.474054545,0.17338039
5.004000187,0.596220076,0.5534577970000001,0.454943389,0.428580374,0.039439179
4.961999893,0.47982019200000003,0.504130781,0.44030594799999995,0.394096166,0.072975546
4.954999924,1.0272358659999998,0.557783484,0.394143969,0.33846423,0.032902289
4.828999996,1.054698706,0.18708007,0.479246736,0.13936238,0.072509497
4.804999828,1.007265806,0.613212049,0.28968069,0.049693357,0.086723149
4.775000095,0.716249228,0.565666974,0.254711062,0.114173174,0.08928260199999999
4.735000134,0.989701807,0.520187259,0.282110155,0.128631443,0.114381365
4.714000225,1.161459088,0.70821768,0.289231718,0.11317769400000001,0.011051531000000002
4.709000111,0.368420929,0.005564754,0.318697691,0.293040901,0.071095176
4.695000172,0.564305365,0.132892117,0.43038874899999996,0.236298457,0.051306631
4.691999912,1.156873107,0.639333189,0.249322608,0.38724291299999997,0.048761072999999995
4.644000053,0.996192753,0.7311597470000001,0.381498635,0.201312944,0.039864216
4.607999802,0.586682975,0.533241034,0.47835665899999996,0.172255352,0.123717859
4.573999882,0.9644343259999999,0.33861181100000004,0.520303547,0.077133745,0.093146972
4.552999973,0.560479462,0.30998835,0.452763766,0.444860309,0.064641319
4.5500001910000005,0.23430565,0.106654435,0.48079109200000003,0.32222810399999996,0.179436386
4.545000076,0.36711055,0.397522569,0.514492035,0.8380751609999999,0.188816205
4.534999847,0.47930902200000003,0.40936285299999997,0.37792226700000003,0.183468893,0.11546044800000001
4.513999939,0.636406779,0.257835895,0.461603492,0.249580145,0.07821355
4.497000217,1.102710485,0.50118047,0.28855553300000003,0.19963726399999998,0.107215755
4.465000153,1.198210239,0.356578588,0.312328577,0.043785378,0.076046787
4.460000038,0.339233845,0.353409708,0.40884274200000004,0.31265074,0.165455714
4.440000057,1.009850144,0.6251308320000001,0.561213255,0.49086356200000003,0.073653966
4.375999928,0.900596738,0.637524426,0.198303267,0.083488092,0.026674422000000003
4.315000057,0.7922212479999999,0.455427617,0.469987005,0.231538489,0.092226885
4.291999817,0.648457289,0.28534928,0.09609804300000001,0.20187002399999998,0.136957005
4.290999889,0.808964252,0.28995743399999996,0.435025871,0.120852128,0.07961813400000001
4.285999775,0.9506126640000001,0.649546981,0.309410036,0.054008815,0.251666635
4.28000021,0.092102349,0.191407025,0.23596134800000002,0.246455833,0.060241355999999996
4.190000057,0.476180494,0.169365674,0.306613743,0.183354199,0.10497024699999999
4.179999828,0.603048921,0.04864217,0.447706193,0.20123747,0.130061775
4.168000221000001,0.601765096,0.429783404,0.633375823,0.385922968,0.068105951
4.138999939,0.6595166920000001,0.29092082399999997,0.014995855,0.18231745100000002,0.08984752
4.1199998860000004,0.6672248239999999,0.295637727,0.42302629399999997,0.25692394399999996,0.02533637
4.096000195,0.8946519490000001,0.575903952,0.122974776,0.270061463,0.023029471
4.0809998510000005,0.381430715,0.217632607,0.443185955,0.325766057,0.057069719000000005
4.032000065,0.35022771399999997,0.21584425899999998,0.32436785100000004,0.250864685,0.12032810599999999
4.027999878,0.161925331,0.268505007,0.363658696,0.22867384600000001,0.138572946
3.970000029,0.23344203800000002,0.315089583,0.466914654,0.28717047,0.072711654
3.9360001089999996,0.438012987,0.041134715,0.162342027,0.21611385,0.053581882000000004
3.875,0.375846535,0.19676375399999999,0.33638420700000005,0.189143494,0.095375381
3.808000088,0.5210212470000001,0.0,0.39066129899999996,0.157497272,0.11909464
3.7950000760000004,0.85842818,0.049868666,0.0,0.09792649,0.069720335
3.79399991,0.40147721799999997,0.180746779,0.10617952,0.311870933,0.06115783
3.766000032,1.122094154,0.34175550899999996,0.505196333,0.099348448,0.09858319900000001
3.657000065,0.43108540799999995,0.209930211,0.425962776,0.207948461,0.060929015
3.644000053,0.305808693,0.375223309,0.189196765,0.20873253,0.067231975
3.6029999260000003,0.368610263,0.27732113,0.030369857000000004,0.489203781,0.09987215
3.592999935,0.5916834470000001,0.31008091600000004,0.249463722,0.10412520900000001,0.056767423
3.59100008,0.397248626,0.163486004,0.147062436,0.28567081699999997,0.116793513
3.5329999919999997,0.119041793,0.229918197,0.332881182,0.266549885,0.038948249
3.5069999689999998,0.24454993,0.19412913899999998,0.34858751299999996,0.264815092,0.110937618
3.4949998860000004,0.305444717,0.247105569,0.380426139,0.19689615100000002,0.095665015
3.4709999560000004,0.368745893,0.326424807,0.581843853,0.252756029,0.455220014
3.461999893,0.7771531340000001,0.500533342,0.081539445,0.49366372799999997,0.151347131
3.348999977,0.511135876,0.364509284,0.390017778,0.35425636200000005,0.066035107
2.904999971,0.091622569,0.151610792,0.059900753,0.204435185,0.084147945
2.6930000780000003,0.0,0.018772686,0.270842046,0.280876487,0.056565076
7.632000000000001,1.305,0.8740000000000001,0.6809999999999999,0.20199999999999999,0.39299999999999996
7.593999999999999,1.456,0.861,0.6859999999999999,0.28600000000000003,0.34
7.555,1.351,0.868,0.6829999999999999,0.284,0.408
7.495,1.3430000000000002,0.914,0.677,0.353,0.138
7.487,1.42,0.927,0.66,0.256,0.35700000000000004
7.441,1.361,0.878,0.638,0.33299999999999996,0.295
7.327999999999999,1.33,0.8959999999999999,0.653,0.321,0.29100000000000004
7.324,1.268,0.8759999999999999,0.669,0.365,0.389
7.314,1.355,0.9129999999999999,0.659,0.285,0.38299999999999995
7.272,1.34,0.91,0.647,0.361,0.302
7.19,1.244,0.888,0.46399999999999997,0.262,0.08199999999999999
7.138999999999999,1.341,0.8909999999999999,0.617,0.242,0.22399999999999998
7.072,1.01,0.8170000000000001,0.632,0.14300000000000002,0.10099999999999999
6.977,1.4480000000000002,0.8759999999999999,0.614,0.307,0.306
6.965,1.34,0.861,0.586,0.273,0.28
6.9270000000000005,1.324,0.894,0.583,0.188,0.24
6.91,1.5759999999999998,0.8959999999999999,0.632,0.196,0.321
6.886,1.3980000000000001,0.8190000000000001,0.547,0.29100000000000004,0.133
6.814,1.301,0.883,0.5329999999999999,0.354,0.272
6.711,1.2329999999999999,0.8540000000000001,0.5429999999999999,0.064,0.034
6.627000000000001,1.27,0.884,0.645,0.376,0.142
6.489,1.2930000000000001,0.9079999999999999,0.52,0.098,0.17600000000000002
6.4879999999999995,1.038,0.7609999999999999,0.479,0.069,0.095
6.476,1.131,0.8079999999999999,0.431,0.19699999999999998,0.061
6.441,1.365,0.857,0.418,0.151,0.078
6.43,1.112,0.759,0.597,0.125,0.063
6.419,0.986,0.675,0.493,0.11,0.08800000000000001
6.388,1.073,0.7440000000000001,0.57,0.062,0.054000000000000006
6.382000000000001,0.7809999999999999,0.608,0.604,0.179,0.071
6.379,1.093,0.7709999999999999,0.625,0.13,0.155
6.374,1.649,0.748,0.654,0.256,0.171
6.371,1.379,0.633,0.509,0.098,0.127
6.343,1.5290000000000001,1.008,0.631,0.261,0.457
6.322,1.161,0.669,0.35600000000000004,0.311,0.059000000000000004
6.31,1.251,0.965,0.449,0.142,0.07400000000000001
6.26,0.96,0.635,0.531,0.099,0.039
6.192,1.2229999999999999,0.564,0.575,0.171,0.019
6.172999999999999,1.21,0.7759999999999999,0.354,0.11800000000000001,0.013999999999999999
6.167000000000001,0.8059999999999999,0.639,0.461,0.065,0.08199999999999999
6.141,0.6679999999999999,0.7,0.527,0.20800000000000002,0.128
6.122999999999999,1.176,0.7809999999999999,0.546,0.10800000000000001,0.064
6.105,1.338,0.698,0.594,0.243,0.12300000000000001
6.096,0.7190000000000001,0.605,0.7240000000000001,0.32799999999999996,0.259
6.082999999999999,1.474,0.675,0.5539999999999999,0.16699999999999998,0.106
6.072,1.016,0.7070000000000001,0.637,0.364,0.028999999999999998
6.0,1.264,0.946,0.281,0.13699999999999998,0.027999999999999997
5.973,0.889,0.736,0.556,0.114,0.12
5.956,0.807,0.474,0.593,0.183,0.08900000000000001
5.952000000000001,1.197,0.716,0.35,0.026000000000000002,0.006
5.9479999999999995,1.219,0.856,0.633,0.16,0.051
5.945,1.1159999999999999,0.726,0.528,0.08800000000000001,0.001
5.933,1.148,0.6709999999999999,0.363,0.092,0.066
5.915,1.294,0.988,0.5529999999999999,0.079,0.15
5.891,1.09,0.684,0.584,0.245,0.05
5.89,0.8190000000000001,0.693,0.575,0.096,0.031
5.875,1.266,0.955,0.244,0.175,0.051
5.835,1.229,0.909,0.495,0.179,0.154
5.81,1.151,0.599,0.39899999999999997,0.065,0.025
5.79,1.143,0.631,0.45399999999999996,0.14800000000000002,0.121
5.7620000000000005,1.229,0.909,0.423,0.20199999999999999,0.035
5.752000000000001,0.7509999999999999,0.508,0.606,0.141,0.054000000000000006
5.739,1.2,0.737,0.5529999999999999,0.086,0.174
5.681,0.835,0.615,0.541,0.162,0.07400000000000001
5.662999999999999,0.934,0.674,0.53,0.092,0.034
5.662000000000001,0.855,0.578,0.44799999999999995,0.27399999999999997,0.023
5.64,0.657,0.62,0.23199999999999998,0.171,0.0
5.636,1.016,0.517,0.41700000000000004,0.19899999999999998,0.037000000000000005
5.62,1.171,0.732,0.259,0.061,0.022000000000000002
5.566,0.985,0.5529999999999999,0.496,0.11599999999999999,0.14800000000000002
5.524,0.775,0.513,0.643,0.12,0.105
5.504,0.62,0.622,0.45899999999999996,0.19699999999999998,0.07400000000000001
5.483,1.0390000000000001,0.7,0.307,0.10099999999999999,0.154
5.483,1.148,0.6859999999999999,0.324,0.106,0.109
5.472,0.652,0.424,0.33399999999999996,0.21600000000000003,0.113
5.43,1.405,1.03,0.524,0.24600000000000002,0.29100000000000004
5.41,1.188,0.884,0.562,0.055,0.017
5.398,0.975,0.685,0.28800000000000003,0.134,0.043
5.358,1.1540000000000001,0.879,0.131,0.0,0.044000000000000004
5.358,0.965,0.785,0.503,0.214,0.136
5.347,1.0170000000000001,0.7290000000000001,0.259,0.111,0.081
5.321000000000001,1.115,0.737,0.38,0.12,0.039
5.3020000000000005,0.982,0.614,0.578,0.12,0.106
5.295,0.9790000000000001,0.687,0.077,0.055,0.135
5.254,0.779,0.669,0.46,0.026000000000000002,0.07400000000000001
5.246,0.9890000000000001,0.799,0.597,0.028999999999999998,0.10300000000000001
5.2010000000000005,1.024,0.603,0.43,0.031,0.17600000000000002
5.199,0.474,0.598,0.292,0.187,0.034
5.185,0.9590000000000001,0.691,0.39399999999999996,0.17300000000000001,0.052000000000000005
5.1610000000000005,0.8220000000000001,0.645,0.46799999999999997,0.13,0.134
5.155,0.6890000000000001,0.048,0.462,0.201,0.032
5.131,0.53,0.594,0.54,0.281,0.035
5.129,0.915,0.758,0.28,0.21600000000000003,0.0
5.125,0.914,0.575,0.395,0.253,0.032
5.103,0.715,0.7020000000000001,0.618,0.177,0.079
5.093,0.899,0.522,0.5379999999999999,0.484,0.018000000000000002
5.082,0.7959999999999999,0.527,0.541,0.364,0.171
4.982,0.0,0.115,0.674,0.23800000000000002,0.282
4.975,0.535,0.182,0.45399999999999996,0.183,0.043
4.933,1.054,0.7120000000000001,0.359,0.064,0.009000000000000001
4.88,0.425,0.539,0.526,0.302,0.078
4.806,0.996,0.657,0.133,0.055999999999999994,0.052000000000000005
4.758,1.036,0.40399999999999997,0.35600000000000004,0.032,0.052000000000000005
4.743,0.642,0.602,0.266,0.086,0.076
4.724,0.94,0.33,0.516,0.10300000000000001,0.055999999999999994
4.707,1.0590000000000002,0.691,0.45899999999999996,0.282,0.129
4.671,0.541,0.08,0.467,0.146,0.10300000000000001
4.657,0.5920000000000001,0.337,0.499,0.212,0.028999999999999998
4.631,0.429,0.433,0.406,0.138,0.08199999999999999
4.623,0.72,0.441,0.626,0.23,0.174
4.592,0.9,0.69,0.271,0.04,0.063
4.586,0.9159999999999999,0.79,0.419,0.149,0.032
4.571000000000001,0.256,0.0,0.355,0.23800000000000002,0.053
4.559,0.682,0.34299999999999997,0.514,0.091,0.077
4.5,0.532,0.579,0.58,0.153,0.14400000000000002
4.471,0.9179999999999999,0.672,0.585,0.307,0.05
4.456,1.01,0.536,0.304,0.14800000000000002,0.095
4.447,0.37,0.152,0.36700000000000005,0.139,0.055999999999999994
4.441,0.8740000000000001,0.365,0.519,0.051,0.064
4.433,0.5489999999999999,0.457,0.696,0.256,0.065
4.4239999999999995,0.314,0.254,0.312,0.175,0.128
4.419,0.885,0.5529999999999999,0.312,0.092,0.107
4.417,0.198,0.17300000000000001,0.531,0.20600000000000002,0.158
4.41,0.493,0.45399999999999996,0.504,0.35200000000000004,0.055
4.377,0.562,0.295,0.503,0.221,0.08199999999999999
4.356,0.557,0.292,0.129,0.134,0.09300000000000001
4.35,0.308,0.391,0.452,0.22,0.146
4.34,0.853,0.643,0.375,0.038,0.215
4.321000000000001,0.816,0.6659999999999999,0.26,0.077,0.027999999999999997
4.308,0.682,0.429,0.58,0.598,0.17800000000000002
4.301,0.358,0.053,0.18899999999999997,0.18100000000000002,0.06
4.245,0.069,0.204,0.312,0.19699999999999998,0.052000000000000005
4.19,0.721,0.485,0.539,0.172,0.09300000000000001
4.166,0.131,0.221,0.39,0.175,0.099
4.1610000000000005,0.322,0.237,0.45,0.259,0.061
4.141,0.37799999999999995,0.24,0.44,0.163,0.067
4.138999999999999,0.605,0.312,0.016,0.134,0.08199999999999999
4.103,0.7929999999999999,0.609,0.163,0.187,0.011000000000000001
3.9989999999999997,0.259,0.253,0.434,0.158,0.10099999999999999
3.964,0.344,0.21100000000000002,0.39399999999999996,0.185,0.094
3.8080000000000003,0.47200000000000003,0.079,0.423,0.11599999999999999,0.11199999999999999
3.795,0.73,0.26899999999999996,0.0,0.079,0.061
3.7739999999999996,0.262,0.402,0.221,0.155,0.049
3.6919999999999997,0.35700000000000004,0.248,0.406,0.132,0.099
3.6319999999999997,0.332,0.255,0.085,0.191,0.036000000000000004
3.59,1.0170000000000001,0.41700000000000004,0.557,0.042,0.092
3.5869999999999997,0.18600000000000003,0.306,0.531,0.21,0.08
3.582,0.315,0.289,0.025,0.392,0.10400000000000001
3.495,0.076,0.267,0.419,0.20600000000000002,0.03
3.4619999999999997,0.6890000000000001,0.539,0.08800000000000001,0.376,0.14400000000000002
3.408,0.332,0.4,0.636,0.2,0.444
3.355,0.442,0.34299999999999997,0.244,0.083,0.064
3.303,0.455,0.381,0.48100000000000004,0.27,0.09699999999999999
3.2539999999999996,0.337,0.177,0.11199999999999999,0.22399999999999998,0.106
3.083,0.024,0.01,0.305,0.218,0.038
2.905,0.091,0.145,0.065,0.149,0.076
7.769,1.34,0.986,0.596,0.153,0.39299999999999996
7.6,1.383,0.996,0.5920000000000001,0.252,0.41
7.553999999999999,1.4880000000000002,1.028,0.603,0.271,0.341
7.494,1.38,1.026,0.591,0.354,0.11800000000000001
7.4879999999999995,1.396,0.9990000000000001,0.557,0.322,0.298
7.48,1.452,1.052,0.5720000000000001,0.263,0.34299999999999997
7.343,1.3869999999999998,1.0090000000000001,0.574,0.267,0.373
7.307,1.3030000000000002,1.026,0.585,0.33,0.38
7.278,1.365,1.0390000000000001,0.584,0.285,0.308
7.246,1.376,1.016,0.532,0.244,0.226
7.228,1.3719999999999999,1.036,0.557,0.332,0.29
7.167000000000001,1.034,0.963,0.5579999999999999,0.14400000000000002,0.09300000000000001
7.138999999999999,1.276,1.0290000000000001,0.371,0.261,0.08199999999999999
7.09,1.609,1.012,0.526,0.19399999999999998,0.316
7.053999999999999,1.3330000000000002,0.996,0.45,0.348,0.278
7.021,1.499,0.9990000000000001,0.516,0.298,0.31
6.985,1.3730000000000002,0.987,0.495,0.261,0.265
6.922999999999999,1.3559999999999999,0.986,0.473,0.16,0.21
6.892,1.433,0.8740000000000001,0.45399999999999996,0.28,0.128
6.852,1.2690000000000001,0.92,0.457,0.046,0.036000000000000004
6.825,1.5030000000000001,0.825,0.598,0.262,0.182
6.726,1.3,0.9990000000000001,0.564,0.375,0.151
6.595,1.07,0.861,0.433,0.07400000000000001,0.073
6.5920000000000005,1.324,1.045,0.436,0.111,0.183
6.446000000000001,1.368,0.914,0.35100000000000003,0.242,0.09699999999999999
6.444,1.159,0.92,0.35700000000000004,0.187,0.055999999999999994
6.436,0.8,0.746,0.535,0.175,0.078
6.375,1.403,0.795,0.439,0.08,0.132
6.374,1.6840000000000002,0.871,0.555,0.22,0.16699999999999998
6.354,1.286,1.062,0.36200000000000004,0.153,0.079
6.321000000000001,1.149,0.91,0.516,0.109,0.054000000000000006
6.3,1.004,0.802,0.39,0.099,0.086
6.292999999999999,1.124,0.8909999999999999,0.523,0.127,0.15
6.2620000000000005,1.5719999999999998,1.141,0.556,0.271,0.45299999999999996
6.252999999999999,0.794,0.789,0.43,0.09300000000000001,0.07400000000000001
6.223,1.294,1.0390000000000001,0.231,0.158,0.03
6.199,1.3619999999999999,0.871,0.536,0.255,0.11
6.1979999999999995,1.246,0.8809999999999999,0.33399999999999996,0.121,0.013999999999999999
6.192,1.2309999999999999,0.713,0.489,0.185,0.016
6.182,1.206,0.884,0.483,0.11699999999999999,0.05
6.1739999999999995,0.745,0.7559999999999999,0.631,0.322,0.24
6.149,1.238,0.818,0.29100000000000004,0.043,0.042
6.125,0.985,0.841,0.47,0.099,0.034
6.117999999999999,1.258,0.953,0.564,0.14400000000000002,0.057
6.105,0.6940000000000001,0.835,0.435,0.2,0.127
6.1,0.882,0.758,0.489,0.262,0.006
6.086,1.092,0.8809999999999999,0.47100000000000003,0.066,0.05
6.07,1.162,0.825,0.462,0.083,0.005
6.046,1.263,1.042,0.406,0.19,0.040999999999999995
6.028,0.912,0.868,0.498,0.126,0.087
6.021,1.5,0.8079999999999999,0.493,0.142,0.09699999999999999
6.007999999999999,1.05,0.828,0.557,0.359,0.027999999999999997
5.94,1.187,0.812,0.264,0.075,0.064
5.895,1.301,1.036,0.159,0.175,0.055999999999999994
5.893,1.237,0.8740000000000001,0.495,0.10300000000000001,0.161
5.89,0.831,0.831,0.49,0.107,0.027999999999999997
5.888,1.12,0.7979999999999999,0.498,0.215,0.06
5.886,1.327,1.088,0.445,0.069,0.14
5.86,0.642,0.828,0.507,0.24600000000000002,0.078
5.809,1.173,0.7290000000000001,0.41,0.146,0.096
5.779,0.7759999999999999,0.706,0.511,0.13699999999999998,0.064
5.757999999999999,1.2009999999999998,0.828,0.19899999999999998,0.081,0.02
5.742999999999999,0.855,0.777,0.514,0.184,0.08
5.718,1.263,1.042,0.41700000000000004,0.191,0.162
5.697,0.96,0.8540000000000001,0.455,0.083,0.027000000000000003
5.693,1.2209999999999999,0.9990000000000001,0.508,0.047,0.025
5.653,0.677,0.535,0.313,0.22,0.098
5.648,1.183,0.726,0.33399999999999996,0.08199999999999999,0.031
5.631,0.807,0.657,0.5579999999999999,0.11699999999999999,0.107
5.603,1.004,0.8540000000000001,0.282,0.13699999999999998,0.039
5.529,0.685,0.7390000000000001,0.245,0.18100000000000002,0.0
5.525,1.044,0.6729999999999999,0.41600000000000004,0.133,0.152
5.523,1.051,0.871,0.19699999999999998,0.142,0.08
5.4670000000000005,0.493,0.718,0.389,0.23,0.14400000000000002
5.432,1.155,0.914,0.29600000000000004,0.11900000000000001,0.022000000000000002
5.43,1.4380000000000002,1.122,0.44,0.258,0.287
5.425,1.015,0.779,0.49700000000000005,0.113,0.10099999999999999
5.386,0.945,0.845,0.212,0.263,0.006
5.372999999999999,1.183,0.8079999999999999,0.195,0.083,0.106
5.3389999999999995,1.2209999999999999,0.828,0.508,0.26,0.024
5.3229999999999995,1.067,0.789,0.235,0.094,0.142
5.287000000000001,1.181,0.9990000000000001,0.067,0.0,0.034
5.285,0.948,0.667,0.317,0.235,0.038
5.274,0.983,0.838,0.345,0.185,0.034
5.265,0.696,0.245,0.426,0.215,0.040999999999999995
5.261,0.551,0.723,0.508,0.3,0.023
5.247000000000001,1.052,0.657,0.39399999999999996,0.244,0.027999999999999997
5.211,1.002,0.785,0.086,0.073,0.114
5.207999999999999,0.8009999999999999,0.782,0.418,0.036000000000000004,0.076
5.207999999999999,1.043,0.769,0.35100000000000003,0.035,0.182
5.197,0.987,0.815,0.21600000000000003,0.166,0.027000000000000003
5.192,0.9309999999999999,0.66,0.491,0.498,0.027999999999999997
5.191,1.0290000000000001,0.893,0.521,0.057999999999999996,0.1
5.175,0.741,0.851,0.5429999999999999,0.147,0.073
5.082,0.813,0.604,0.457,0.37,0.16699999999999998
5.044,0.5489999999999999,0.331,0.381,0.187,0.037000000000000005
5.011,1.092,0.815,0.311,0.081,0.004
4.996,0.611,0.486,0.381,0.245,0.04
4.944,0.569,0.23199999999999998,0.35200000000000004,0.154,0.09
4.913,0.446,0.677,0.439,0.285,0.08900000000000001
4.906000000000001,0.8370000000000001,0.815,0.38299999999999995,0.11,0.13
4.883,0.39299999999999996,0.397,0.349,0.175,0.08199999999999999
4.812,0.6729999999999999,0.508,0.37200000000000005,0.105,0.09300000000000001
4.7989999999999995,1.057,0.5710000000000001,0.295,0.043,0.055
4.796,0.764,0.551,0.547,0.266,0.16399999999999998
4.7219999999999995,0.96,0.469,0.389,0.13,0.055
4.718999999999999,0.9470000000000001,0.8740000000000001,0.38299999999999995,0.17800000000000002,0.027000000000000003
4.707,0.96,0.805,0.154,0.064,0.047
4.7,0.574,0.637,0.609,0.23199999999999998,0.062
4.696000000000001,0.657,0.672,0.225,0.10300000000000001,0.066
4.681,0.45,0.5710000000000001,0.292,0.153,0.07200000000000001
4.668,0.0,0.268,0.5589999999999999,0.243,0.27
4.638999999999999,0.879,0.47700000000000004,0.401,0.07,0.055999999999999994
4.628,0.138,0.366,0.318,0.188,0.102
4.587,0.331,0.38,0.255,0.177,0.113
4.559,0.85,0.815,0.28300000000000003,0.095,0.064
4.548,1.1,0.785,0.305,0.27,0.125
4.534,0.38,0.375,0.332,0.207,0.086
4.519,0.8859999999999999,0.752,0.34600000000000003,0.043,0.16399999999999998
4.516,0.308,0.428,0.382,0.26899999999999996,0.16699999999999998
4.5089999999999995,0.512,0.581,0.431,0.37200000000000005,0.053
4.49,0.57,0.489,0.066,0.106,0.08800000000000001
4.466,0.204,0.39,0.494,0.19699999999999998,0.138
4.461,0.9209999999999999,0.815,0.16699999999999998,0.059000000000000004,0.055
4.456,0.562,0.723,0.527,0.166,0.14300000000000002
4.437,1.043,0.574,0.24100000000000002,0.14800000000000002,0.08900000000000001
4.418,0.094,0.35700000000000004,0.26899999999999996,0.212,0.053
4.39,0.385,0.308,0.327,0.153,0.052000000000000005
4.374,0.268,0.242,0.309,0.252,0.045
4.3660000000000005,0.9490000000000001,0.831,0.47,0.244,0.047
4.36,0.71,0.555,0.525,0.5660000000000001,0.172
4.35,0.35,0.192,0.174,0.198,0.078
4.332,0.82,0.7390000000000001,0.17800000000000002,0.187,0.01
4.2860000000000005,0.336,0.532,0.344,0.209,0.1
4.212,0.8109999999999999,0.0,0.313,0.07400000000000001,0.135
4.189,0.332,0.44299999999999995,0.35600000000000004,0.252,0.06
4.166,0.9129999999999999,0.644,0.24100000000000002,0.076,0.067
4.107,0.578,0.426,0.431,0.247,0.087
4.085,0.275,0.41,0.293,0.177,0.085
4.015,0.755,0.588,0.498,0.2,0.085
3.975,0.073,0.44299999999999995,0.37,0.233,0.033
3.9730000000000003,0.27399999999999997,0.505,0.142,0.275,0.078
3.9330000000000003,0.27399999999999997,0.555,0.14800000000000002,0.16899999999999998,0.040999999999999995
3.802,0.489,0.168,0.359,0.107,0.09300000000000001
3.775,0.046,0.38,0.22,0.17600000000000002,0.18
3.6630000000000003,0.366,0.433,0.361,0.151,0.08900000000000001
3.597,0.32299999999999995,0.449,0.026000000000000002,0.419,0.11
3.488,1.041,0.5379999999999999,0.455,0.025,0.1
3.4619999999999997,0.619,0.44,0.013000000000000001,0.331,0.141
3.41,0.191,0.495,0.44299999999999995,0.218,0.08900000000000001
3.38,0.287,0.46299999999999997,0.14300000000000002,0.10800000000000001,0.077
3.3339999999999996,0.359,0.614,0.555,0.217,0.41100000000000003
3.2310000000000003,0.47600000000000003,0.499,0.41700000000000004,0.276,0.147
3.2030000000000003,0.35,0.361,0.0,0.158,0.025
3.083,0.026000000000000002,0.105,0.225,0.235,0.035
2.853,0.306,0.295,0.01,0.20199999999999999,0.091
